musteri_id,isim,cinsiyet,yas,sehir,harcama_miktari
2976,Ebuakil,Kadın,43,Bursa,1953.5
9072,İlklima,Kadın,69,İzmir,4669.46
9482,Mevlüt,Erkek,43,İstanbul,872.99
6358,Monis,Erkek,43,İstanbul,244.28
1215,Vahittin,Kadın,32,Konya,4870.5
7942,Selmin,Erkek,52,Ankara,3927.11
1831,Sırriye,Erkek,39,İzmir,4465.03
7315,Uludağ,Kadın,55,Adana,1281.85
8199,Rumeysa,Erkek,29,Ankara,3117.16
6323,Ürfettin,Kadın,38,Ankara,1688.23
4122,Seyfullah,Kadın,44,Gaziantep,1363.99
4573,Hanim,Kadın,62,İzmir,4967.67
6625,Çinerk,Kadın,54,Antalya,2965.95
9567,Alsoy,Kadın,46,Antalya,2305.8
8536,Ömriye,Erkek,29,Konya,4914.32
9464,Atanur,Erkek,45,Ankara,4114.14
6118,Tanyu,Kadın,47,Gaziantep,1632.54
9582,Risalet,Kadın,28,Antalya,2472.07
5187,Andiç,Kadın,68,İstanbul,816.33
6724,Ayşenur,Kadın,68,İstanbul,2113.06
4073,Canur,Kadın,59,İzmir,1587.1
7207,Gülev,Kadın,55,İstanbul,1762.39
7591,Ergül,Erkek,67,Ankara,4131.72
4813,Samahat,Erkek,24,Adana,1667.59
3137,İlklima,Kadın,33,İstanbul,4925.77
5796,Tulun,Kadın,46,İzmir,1362.97
4005,Ülfet,Erkek,47,Adana,2191.03
8386,Aygutalp,Erkek,45,Ankara,4275.83
2618,Nurveren,Kadın,22,Gaziantep,2026.98
4457,Nurullah,Erkek,21,İzmir,4536.05
9588,Hakikat,Erkek,43,İzmir,263.06
9573,Fami,Erkek,49,Antalya,3789.78
3905,Nüdret,Erkek,26,Konya,2319.35
6056,Günden,Erkek,33,İstanbul,1074.81
6381,Sezginbaş,Erkek,29,Konya,1548.08
5153,Âlemşah,Kadın,27,Antalya,1813.26
3315,Server,Kadın,48,İzmir,1276.05
9886,Gülter,Erkek,21,Antalya,1313.57
4103,Badegül,Kadın,27,Antalya,3796.38
7026,Nuriyet,Kadın,40,Gaziantep,2762.02
8161,Yücelen,Erkek,23,Bursa,3663.51
2584,Dündaralp,Kadın,62,Adana,4037.85
4748,Özbay,Erkek,21,Gaziantep,1047.76
8380,Kutgün,Kadın,51,Bursa,1139.35
3864,Sedife,Erkek,31,Bursa,1019.89
6182,Cihandide,Kadın,19,Konya,2675.37
2262,Yıldız,Erkek,58,Ankara,707.16
3772,Gülbani,Kadın,33,İzmir,3387.37
1017,İnsaf,Kadın,65,İstanbul,1026.89
6108,Tunahan,Kadın,57,İstanbul,428.09
3380,Hazrat,Erkek,56,Bursa,4758.47
2846,Ildız,Kadın,66,Gaziantep,4958.49
6795,Sevican,Kadın,27,Ankara,2510.56
9523,Taçnur,Kadın,43,İzmir,2121.44
6240,Nurgil,Erkek,69,Adana,2802.09
2162,Bilgen,Kadın,18,Antalya,3915.71
6218,Feza,Kadın,39,İstanbul,1628.92
1020,Ayşan,Erkek,23,Gaziantep,4992.05
4412,Binışık,Erkek,51,Gaziantep,4008.07
4269,Vedat,Kadın,56,Konya,339.87
6702,Yalazabay,Erkek,23,Konya,4651.97
3154,Asliye,Kadın,18,Gaziantep,3205.49
5367,Oktüremiş,Erkek,69,Ankara,4727.49
2589,Paksu,Kadın,46,Gaziantep,3212.51
6567,İmren,Erkek,50,Antalya,3492.81
9260,Burç,Erkek,68,Gaziantep,3986.03
1795,Necilal,Erkek,35,Antalya,3326.03
3927,Kâzime,Kadın,21,Antalya,2008.23
9058,Feraye,Kadın,62,Adana,675.26
9134,Kasim,Kadın,29,Ankara,1828.0
7358,Yadigar,Kadın,35,İstanbul,2583.04
7143,İyiyürek,Erkek,32,İzmir,4951.54
7267,Sırriye,Erkek,34,İzmir,2598.65
2484,Nurhayet,Erkek,20,Konya,3910.67
6594,Akmaral,Kadın,21,Bursa,1681.94
3367,Sebattin,Erkek,30,Konya,2361.3
3252,Fetullah,Erkek,36,Adana,4806.09
3125,Müferrih,Kadın,34,Gaziantep,2969.45
5452,Annak,Kadın,39,Ankara,1210.92
9508,Paker,Erkek,39,Gaziantep,2816.55
4681,İzgü,Erkek,50,Adana,3200.69
8557,Aran,Kadın,44,İzmir,4125.16
8433,Gülsü,Erkek,63,İstanbul,4526.54
9069,İdiris,Kadın,32,Gaziantep,3917.26
2190,Huzuri,Kadın,21,İzmir,622.25
3696,Aliihsan,Kadın,24,Konya,1922.37
3698,Andiç,Kadın,63,Gaziantep,2705.06
6367,Onuker,Kadın,63,İstanbul,3066.63
2600,Altınbike,Erkek,69,Antalya,3575.92
6969,Soydaner,Erkek,22,Konya,858.92
8039,Lâle,Erkek,49,Bursa,1112.24
1465,Susam,Erkek,28,Ankara,3606.12
5184,Necilal,Kadın,36,Konya,1736.02
1808,Adviye,Erkek,29,Adana,4737.63
7344,Verde,Erkek,32,Ankara,1995.21
1208,Ğanim,Erkek,27,İstanbul,1611.91
3329,Memili,Erkek,59,Antalya,565.31
7638,Behiza,Kadın,48,Bursa,2617.59
6403,Eriş,Erkek,53,İstanbul,4474.72
2897,Nevise,Kadın,41,İstanbul,4040.88
4565,Ürfettin,Kadın,38,Konya,3495.81
8361,Habibe,Kadın,65,Konya,4524.85
7032,Merva,Erkek,68,Adana,4897.45
7048,Veis,Kadın,61,Gaziantep,3893.17
7271,Türcan,Kadın,51,İzmir,1154.52
2858,Uçan,Erkek,55,Adana,543.82
8785,Kıvılcım,Erkek,44,Antalya,4474.87
6083,Ümmühan,Erkek,18,Gaziantep,4687.12
6524,Vecide,Kadın,18,Gaziantep,4120.98
2969,Dündaralp,Erkek,22,Ankara,4814.61
1367,Salkın,Erkek,33,İstanbul,2832.65
9732,Cebesoy,Kadın,46,Antalya,1723.45
7978,Çetinsu,Kadın,20,İstanbul,1870.02
4117,Emin,Kadın,55,Konya,169.19
7952,Dilşat,Kadın,22,Bursa,2120.63
7543,Bellisan,Erkek,52,Antalya,2369.0
9564,Cuheyna,Erkek,62,Gaziantep,801.51
5963,Okbay,Erkek,61,Ankara,4261.88
3392,Taşkan,Erkek,65,Gaziantep,2515.48
7206,Nebih,Erkek,23,Ankara,2104.11
4418,Maksur,Kadın,28,Bursa,4202.04
8403,Elgin,Erkek,42,İstanbul,3401.81
4105,Balatekin,Erkek,58,Antalya,653.11
1687,Erdogan,Kadın,26,Ankara,3673.59
1336,Vâlâ,Kadın,51,Adana,2052.84
3212,Âdem,Kadın,37,Konya,2839.87
3979,Gülenay,Erkek,58,Konya,1822.22
5737,Ozansü,Erkek,59,Bursa,807.72
1945,İmam,Erkek,65,Bursa,3793.38
3590,Saydam,Erkek,58,Bursa,2312.52
7991,İzel,Erkek,61,Adana,2031.89
5913,Taygan,Kadın,25,Adana,1065.34
8010,Hudavent,Erkek,67,Gaziantep,4391.1
3683,Irıs,Kadın,47,Konya,4506.93
7546,Gözel,Erkek,44,İzmir,4560.91
4994,Gülper,Erkek,49,Konya,1891.79
9507,Ezgütekin,Kadın,20,İzmir,1675.3
7175,Yeneral,Kadın,62,İstanbul,963.72
3032,Yamin,Kadın,29,İzmir,2969.22
7193,Ulutay,Erkek,26,Adana,1466.38
9575,Giz,Erkek,64,İzmir,352.75
4419,Laika,Erkek,47,Adana,4097.15
5635,Yurdaser,Erkek,51,Ankara,3088.53
7164,Sernur,Erkek,67,Ankara,604.14
6984,Nürice,Erkek,54,İstanbul,1950.18
2867,Gelengül,Erkek,20,Adana,4892.45
2294,Mahir,Kadın,54,Konya,4900.8
6695,Denkel,Erkek,22,Bursa,2203.62
9678,Nefaret,Kadın,32,Gaziantep,4246.66
4708,Akçasu,Erkek,40,İstanbul,3737.95
4351,Göken,Kadın,42,Konya,1500.87
6542,Umuşan,Erkek,57,Konya,4198.08
1943,Fatih,Erkek,29,İzmir,1486.78
4184,Güverçin,Kadın,67,Adana,3812.79
3922,İrfan,Kadın,48,Ankara,968.81
3592,Selatin,Kadın,48,İstanbul,2649.67
8605,Şali,Kadın,56,Gaziantep,837.52
8886,Hindal,Erkek,66,İzmir,1800.53
4436,Akgüneş,Kadın,67,Antalya,3195.44
5876,Mahigül,Erkek,56,Ankara,399.55
2987,Binışık,Erkek,52,Gaziantep,1068.79
4000,Hayali,Kadın,32,İstanbul,665.33
2614,Ayşan,Kadın,41,Adana,1991.77
4410,Özertem,Erkek,43,Bursa,1546.32
4484,Pehlil,Kadın,58,Bursa,871.2
9766,Erinçer,Erkek,22,Konya,589.09
4096,Asu,Erkek,33,Antalya,2085.1
8371,Erkılıç,Erkek,62,Konya,2193.77
5545,Seçme,Erkek,32,Ankara,3123.33
7265,Ünsever,Kadın,48,Konya,1427.12
5331,Fügen,Erkek,31,İstanbul,4832.53
9357,Cezayir,Kadın,51,Gaziantep,2836.78
3664,Buhari,Kadın,49,İzmir,2209.27
8720,Dincer,Erkek,27,Bursa,982.22
2965,Cindoruk,Kadın,32,İzmir,4346.62
2712,Sevim,Kadın,59,İzmir,477.32
6718,İnsaf,Erkek,47,Konya,1823.31
2404,Binbaşar,Erkek,47,İstanbul,4384.46
6791,Rabih,Kadın,31,Konya,2477.99
4479,Beray,Erkek,43,İstanbul,1071.61
2562,Eriş,Kadın,25,Bursa,3529.07
6345,Teber,Erkek,61,Gaziantep,2071.25
1593,Özgün,Erkek,58,Adana,102.1
5097,Suat,Kadın,35,Konya,3245.25
3123,Ulakbey,Kadın,57,Gaziantep,4927.29
7779,Çevregül,Erkek,31,İstanbul,4890.73
8878,Oğurata,Kadın,56,Konya,878.21
6067,Müşüre,Erkek,30,Gaziantep,949.83
5726,Ümray,Erkek,34,Bursa,4040.48
9319,Seblâ,Kadın,60,İzmir,3589.47
7356,Aysoy,Erkek,39,Konya,1519.47
1539,Tiğin,Erkek,53,Bursa,2272.67
5232,Özbilek,Kadın,19,Antalya,3693.75
1204,Kılıçbay,Kadın,49,Antalya,3949.15
3060,Erdemer,Kadın,57,İzmir,2120.72
8850,Gözel,Kadın,36,İstanbul,4971.69
7342,Oğuzman,Erkek,40,Ankara,3209.95
1538,Karabaş,Kadın,64,Adana,4386.57
5788,Duha,Kadın,43,Gaziantep,766.76
4570,Özbilek,Kadın,37,İzmir,1196.56
1018,Muhip,Kadın,47,Bursa,610.02
3980,Ziyaettin,Erkek,39,İstanbul,1308.45
2115,Abuzar,Erkek,23,Konya,4985.06
6694,Müveddet,Erkek,69,Gaziantep,4727.61
7624,Seçme,Erkek,44,Gaziantep,1066.23
5114,Lerze,Erkek,21,İstanbul,3989.5
1061,Hafıza,Erkek,66,İzmir,1233.16
6691,Zaliha,Erkek,22,İstanbul,1680.3
2726,Mübetcel,Erkek,44,Adana,757.94
8258,Arıkol,Erkek,56,İzmir,1403.54
1179,Kiyasi,Erkek,19,Ankara,1692.3
8163,Zaliha,Kadın,45,Bursa,836.63
5398,İsmet,Erkek,67,Konya,4897.57
2605,Tezol,Erkek,50,Konya,2395.84
1933,Aygutalp,Kadın,35,İzmir,2808.14
6537,Jankat,Erkek,56,Konya,3967.82
2724,Yümun,Kadın,53,Gaziantep,2464.08
2509,Atalay,Kadın,50,Gaziantep,4660.27
4609,Nades,Kadın,24,Bursa,307.93
7187,Çokan,Kadın,33,İstanbul,1870.56
7744,Nasiba,Erkek,32,Konya,3558.16
7148,Fügen,Kadın,26,Gaziantep,1696.24
9481,Ortak,Kadın,22,İzmir,1448.27
9341,Ziyaettin,Kadın,40,Bursa,3214.07
7501,Okyalaz,Kadın,69,Konya,567.74
1236,Subutiye,Kadın,35,İstanbul,2561.78
1071,Hakikat,Erkek,27,Konya,2151.48
9945,Temirhan,Kadın,54,Adana,3477.93
3725,Akcivan,Erkek,36,İzmir,1258.52
5926,İmge,Kadın,19,İzmir,3916.17
6619,Özsözlü,Erkek,19,Adana,675.35
9259,Ozansü,Erkek,47,Adana,4469.44
3790,Kayrabay,Kadın,24,Ankara,3336.59
5996,Sehel,Erkek,39,Adana,4699.1
6550,Eflâtun,Kadın,44,İstanbul,4545.12
5794,Umuşan,Erkek,30,Gaziantep,3237.18
8322,Dinçsü,Kadın,62,Gaziantep,2768.77
8597,Gül,Erkek,33,Gaziantep,3535.44
7518,Nuriyet,Erkek,35,Bursa,3939.98
6756,Tanyu,Kadın,45,Konya,709.83
6409,Canan,Erkek,19,Bursa,1809.99
4124,Yadigar,Erkek,18,Antalya,313.72
6444,Çelikyürek,Erkek,51,Bursa,476.56
6331,Tükelalp,Erkek,34,Antalya,2136.34
5418,Sarıcabay,Erkek,25,Gaziantep,4393.57
4051,Besin,Kadın,40,İstanbul,3189.15
8297,Duruk,Erkek,40,Bursa,567.37
6165,Erbil,Erkek,43,Gaziantep,995.28
3119,Hasgül,Erkek,55,İzmir,3509.38
9927,Koldan,Erkek,51,Konya,3606.27
7812,Leyli,Kadın,21,Konya,1339.74
7498,Günkurt,Kadın,65,Antalya,1340.9
1212,Türkalp,Kadın,23,İzmir,3902.87
4386,Abdulgazi,Erkek,65,Adana,4655.31
2692,Ekber,Kadın,61,Antalya,4985.9
2853,Büşranur,Kadın,49,Antalya,2527.86
7045,Süzer,Erkek,18,Antalya,507.61
7706,Nevsal,Kadın,48,Adana,2401.55
3598,Hükümdar,Kadın,57,Ankara,994.68
1691,Özertem,Erkek,43,Antalya,3890.81
7971,Rahiye,Kadın,54,Antalya,1038.78
6327,Türabi,Erkek,24,Gaziantep,1203.36
4156,Zülgarni,Erkek,28,İstanbul,354.72
8739,Rüknettin,Kadın,56,Bursa,4204.65
3990,Velitdin,Erkek,31,Bursa,3359.16
6132,Onuker,Erkek,21,İstanbul,3261.5
6238,Cevale,Kadın,53,Gaziantep,946.36
2237,Aysoy,Kadın,30,Gaziantep,1365.54
3283,Üzer,Erkek,41,Ankara,1703.0
4809,Nas,Erkek,52,Adana,4471.55
7060,Yaşar,Kadın,63,Ankara,3568.46
2474,Ushan,Erkek,27,Konya,1753.43
7916,Çelem,Erkek,61,Antalya,2901.47
3378,Dölensoy,Erkek,27,İstanbul,572.76
6076,Monis,Kadın,54,Adana,2323.87
1620,Doğuhan,Kadın,28,Adana,1575.69
5225,Yankı,Erkek,18,Adana,1673.57
8329,Eyyüp,Kadın,43,Ankara,966.05
8872,Dolun,Kadın,46,Antalya,4891.08
1926,İzgü,Kadın,29,Adana,129.39
8999,Abdülsamed,Kadın,39,İzmir,3366.33
4607,Ümmet,Erkek,40,Ankara,3428.02
2859,Gündüzalp,Erkek,55,İzmir,3868.01
3057,Sevim,Kadın,39,İstanbul,1261.78
7621,Nurey,Kadın,69,İzmir,3907.52
1033,İde,Kadın,50,İstanbul,4607.17
8419,Ergül,Kadın,64,Konya,4952.04
4960,Ergener,Kadın,64,İzmir,2217.54
4189,Niyazi,Erkek,24,Ankara,2308.73
5359,Karcan,Kadın,60,Konya,3191.83
1627,Emal,Erkek,56,Ankara,1134.74
3475,Rıfkıye,Kadın,34,Antalya,2051.25
5610,Sernur,Erkek,27,Konya,1246.63
6086,Zümre,Erkek,25,Gaziantep,4966.55
7445,Asiman,Kadın,44,Ankara,2296.5
1248,Heyvetullah,Erkek,22,Antalya,4598.91
7196,Özpınar,Kadın,58,Ankara,3077.29
3639,Esna,Erkek,40,İstanbul,3979.3
5665,Öztürk,Erkek,65,İstanbul,2758.87
4641,Denkel,Erkek,58,İzmir,3116.74
2864,Acarkan,Erkek,52,İstanbul,2897.81
4443,Ergönül,Erkek,51,Bursa,569.36
6839,Vafir,Kadın,61,Gaziantep,383.67
8921,Akif,Erkek,48,Gaziantep,4971.94
3202,Nazende,Kadın,68,İstanbul,3385.67
1725,Göli,Erkek,28,Ankara,2305.81
9462,Laika,Erkek,24,Ankara,1536.93
6044,Öngen,Kadın,67,İstanbul,1159.53
7397,Memili,Kadın,42,Adana,1138.5
7824,Lutfi,Erkek,22,Gaziantep,3755.36
7597,Eröz,Erkek,50,Adana,2160.75
5333,Hayali,Kadın,32,Konya,4531.25
1583,Besey,Erkek,39,İzmir,2853.02
9060,Erseç,Erkek,46,Adana,1855.11
1861,Tuyuğ,Erkek,30,Bursa,1965.83
8917,Kocabaş,Erkek,60,Gaziantep,1899.32
6693,Çopur,Erkek,58,Ankara,4127.3
2059,Dayar,Kadın,32,Gaziantep,2928.98
5264,Feremez,Erkek,50,Adana,1911.64
1237,Süleyla,Erkek,55,Ankara,127.07
1444,Tolonbay,Erkek,44,Adana,1019.61
7011,Ezgin,Erkek,57,Ankara,218.63
5533,Yoruç,Kadın,48,İzmir,4966.37
6006,Yoruç,Erkek,40,Bursa,101.68
5615,İmrihan,Erkek,42,İzmir,775.35
8076,Abdiş,Erkek,45,Gaziantep,1224.67
1817,Şehreban,Kadın,51,İzmir,3517.1
2285,Fatigül,Erkek,49,Ankara,1360.37
7250,Özlem,Erkek,30,İstanbul,530.23
4993,Kâmil,Kadın,34,Gaziantep,3442.24
2866,Kayagün,Erkek,35,Ankara,4307.71
5163,Nihai,Kadın,33,İzmir,3468.3
8992,Şehreban,Erkek,41,Gaziantep,4617.62
1326,Mishat,Kadın,21,Ankara,216.89
1339,Çolpan,Kadın,60,Bursa,1671.74
6950,Ayçan,Erkek,36,Konya,4095.65
6520,Değer,Erkek,44,Adana,4651.04
2815,Bidayet,Kadın,46,Konya,1010.01
6448,Kete,Kadın,47,Bursa,4149.83
2900,Adal,Erkek,46,Adana,3457.23
1414,İldeş,Kadın,25,Adana,4065.33
4097,Gülper,Kadın,42,Ankara,3673.56
8018,Hüryaşar,Kadın,50,İstanbul,4472.7
1772,Sevim,Erkek,46,Ankara,866.08
6410,Aygutalp,Kadın,44,Antalya,1449.26
1169,Bariş,Kadın,62,Ankara,4530.12
6790,Fenni,Erkek,28,Adana,4995.06
6382,Ayşeana,Kadın,31,İstanbul,3667.0
2112,Şide,Kadın,37,Gaziantep,1640.86
2473,Sefer,Kadın,49,Konya,2219.54
5401,Besin,Erkek,52,Antalya,1921.61
6004,Vaysal,Kadın,68,Gaziantep,4423.24
1076,Şeyda,Kadın,65,Ankara,881.19
6841,Şahnuray,Kadın,35,Adana,1653.01
9199,Hindal,Kadın,65,Bursa,937.52
2335,Atiyye,Kadın,41,İzmir,3674.07
4285,Çalım,Erkek,67,Bursa,3683.48
7246,Hafıza,Erkek,63,Adana,3337.54
4739,Cansin,Erkek,39,Gaziantep,4209.94
5561,Çelikyürek,Erkek,47,Gaziantep,4698.13
4015,Korkmazalp,Kadın,19,Ankara,1993.81
2616,Huban,Erkek,65,Bursa,4057.54
9735,Neyran,Erkek,58,Konya,1272.15
6986,Baykan,Kadın,34,Antalya,3134.14
7575,Belkize,Erkek,29,Ankara,1669.08
3908,Afife,Kadın,69,Ankara,1709.05
6734,Miray,Kadın,50,Bursa,1843.78
3447,Sehel,Erkek,57,Konya,914.37
4519,Mezide,Erkek,40,Konya,524.14
8137,Cemalettin,Erkek,47,İzmir,1413.47
7285,Ayyaruk,Erkek,43,İzmir,3561.77
5683,Uyanser,Erkek,34,Ankara,4881.95
3098,Bitül,Erkek,36,Gaziantep,1679.19
9080,Dalkılıç,Erkek,59,İzmir,3460.29
5156,Jankat,Erkek,44,İzmir,4423.71
9440,Hansultan,Erkek,24,Konya,2785.53
9655,Lâle,Kadın,41,Gaziantep,1914.23
7248,Güngören,Kadın,67,Antalya,4759.77
7748,Çağlar,Kadın,22,İzmir,3405.24
5697,Nerim,Erkek,62,Antalya,2410.38
4497,Basriye,Erkek,22,Ankara,702.77
8470,Akbaş,Kadın,58,Antalya,3987.8
9258,Gülağa,Erkek,67,Konya,1211.63
2671,Muvaffak,Erkek,34,Bursa,1695.46
3373,Nerim,Kadın,43,Antalya,1117.15
6599,Aral,Erkek,69,Gaziantep,1537.37
1697,Gülşeref,Kadın,23,Bursa,386.76
5922,Sücaettin,Erkek,38,Gaziantep,4128.88
6191,Binbaşar,Erkek,25,Adana,1927.44
7104,Özbilek,Kadın,23,İstanbul,1793.73
9520,Haluk,Kadın,35,İstanbul,1036.95
8054,Milay,Kadın,34,İzmir,1082.89
7157,Mihin,Erkek,27,Adana,1996.11
5552,Belgizar,Erkek,31,İzmir,4562.46
6838,Nehip,Erkek,55,Antalya,1359.75
8066,Çamok,Kadın,44,Gaziantep,2861.3
9370,Okyalaz,Kadın,58,Bursa,2306.64
3001,Maşide,Erkek,54,Antalya,4223.28
2696,Varlık,Kadın,39,Adana,1006.63
8510,Nefaret,Kadın,58,İzmir,542.52
4131,Şide,Kadın,58,Gaziantep,3740.2
7931,Cuman,Kadın,51,İzmir,3271.32
2216,Asım,Erkek,47,İstanbul,3165.91
1924,Temuçin,Kadın,61,Konya,4488.39
5231,Seniha,Erkek,61,Antalya,4391.75
6665,Borataş,Kadın,30,İstanbul,2436.11
4498,Müjde,Kadın,57,Gaziantep,1941.35
2387,Zelha,Erkek,51,Konya,481.13
9373,Cebesoy,Erkek,40,Gaziantep,2175.39
1728,Özkent,Erkek,42,Adana,750.02
3675,İsak,Kadın,68,Bursa,4499.73
6797,Vefia,Erkek,57,Konya,206.26
8740,Feza,Erkek,69,Adana,3350.94
3716,Ahsen,Kadın,28,İstanbul,202.9
1489,Dalkılıç,Kadın,66,İstanbul,581.16
4928,Sabih,Erkek,45,Antalya,3824.23
9568,Beriye,Erkek,69,Ankara,485.7
3707,Goncafer,Erkek,22,Bursa,4465.31
7943,Nihan,Erkek,68,Ankara,1405.5
7769,Adak,Erkek,42,İzmir,2222.5
1463,Erseç,Kadın,18,Adana,3472.79
4653,Tayyibe,Erkek,63,İzmir,4516.47
9405,Özakan,Erkek,30,Adana,4650.49
2389,Özerdinç,Kadın,49,İzmir,3164.58
1914,Neval,Erkek,21,İstanbul,731.22
5311,Emirşan,Kadın,60,Adana,111.21
4716,Dinçsü,Erkek,24,İzmir,922.7
3754,Egenur,Kadın,36,Antalya,2535.78
6803,Rümeysa,Kadın,65,Gaziantep,2468.68
1777,Birgit,Erkek,59,İstanbul,131.98
4292,Ağbegim,Erkek,36,İstanbul,2535.49
9754,Sevcan,Kadın,20,Bursa,4006.39
9934,Mufide,Erkek,39,Konya,645.45
3336,Önsal,Erkek,36,İstanbul,2150.78
4957,Görgünay,Erkek,20,İzmir,2550.72
3971,Kahir,Kadın,69,Adana,1231.98
6728,Tomurcuk,Erkek,36,Konya,4924.87
6137,Kete,Erkek,54,Antalya,4718.13
5099,Çelem,Erkek,33,Gaziantep,1561.27
9301,Gelengül,Kadın,63,Bursa,1963.85
9038,Gülter,Erkek,61,Gaziantep,2551.83
4474,Edaviye,Kadın,42,Bursa,718.62
7689,Ertuncay,Erkek,40,Bursa,2777.64
8213,Tule,Kadın,60,Bursa,1025.15
4757,Göken,Kadın,65,Konya,4339.78
5290,Salurbay,Kadın,64,Bursa,4745.52
6901,Hilayda,Kadın,23,Konya,4182.83
2493,Zebirce,Kadın,56,Gaziantep,371.12
9306,Okseven,Erkek,69,Adana,1173.92
8381,Selvi,Erkek,19,İzmir,4564.93
2620,Koşukhan,Erkek,47,Adana,2415.31
5038,Şahnuray,Kadın,40,İstanbul,897.19
2036,Taylak,Kadın,67,İstanbul,3083.97
3774,Mahsun,Erkek,51,Konya,3842.97
1077,Minibe,Erkek,57,Gaziantep,4950.09
9107,Veis,Erkek,49,Ankara,2883.02
8158,Tanses,Erkek,31,İzmir,3230.84
5218,Cercis,Kadın,42,Adana,2852.21
8490,Abdürreşit,Kadın,22,Ankara,695.65
5818,İlsu,Erkek,42,Adana,4010.94
2022,Süzer,Erkek,37,Konya,2353.63
1481,Kitan,Erkek,56,Antalya,2481.54
3819,Paker,Kadın,44,İzmir,3887.09
1094,Seyithan,Kadın,69,İstanbul,115.58
1235,İbrahim,Kadın,43,Konya,4425.72
6654,Ekber,Kadın,56,Konya,2136.35
3375,Gülşa,Kadın,39,Adana,527.18
4545,Dölensoy,Erkek,40,Bursa,722.07
9528,Çağlar,Kadın,45,Antalya,4898.94
9854,Gülgüzel,Kadın,57,Gaziantep,1629.45
3705,Günden,Kadın,38,Gaziantep,3163.47
1675,Berkal,Kadın,23,İzmir,3873.42
1712,Seyyide,Erkek,57,Antalya,754.21
6009,Vildane,Kadın,56,Bursa,1742.04
2510,Akçabay,Kadın,42,Ankara,4601.86
4991,Paye,Kadın,39,Antalya,4462.59
9350,Verde,Erkek,35,Bursa,4675.04
4365,Nebiha,Erkek,68,Bursa,2899.16
8920,Yücelen,Kadın,40,Antalya,2902.53
8376,Yetişal,Kadın,63,Ankara,1149.12
2989,Ökkaş,Erkek,68,İstanbul,1704.78
5159,Çevregül,Erkek,43,Ankara,1166.76
5348,Mezide,Kadın,51,Konya,4544.01
3298,Niğmet,Erkek,67,Bursa,3187.3
8484,Lütfi,Erkek,42,Gaziantep,1471.18
8832,Gürten,Kadın,68,Bursa,124.83
6481,Nurseda,Kadın,54,İzmir,1801.04
4634,Verde,Erkek,46,Ankara,4523.84
7842,Akçabay,Erkek,67,Gaziantep,1313.48
9241,Aybora,Kadın,26,Gaziantep,1213.53
1572,Çakırca,Erkek,32,Antalya,1296.73
2233,Fersan,Kadın,20,Konya,1694.61
9874,Nihai,Kadın,68,Ankara,2101.69
7162,Nurcan,Erkek,63,İzmir,3615.21
3335,Egenur,Kadın,52,İstanbul,3914.41
4884,Özger,Kadın,38,Konya,4421.38
7920,Muratcan,Erkek,38,İzmir,1895.83
1436,Temirhan,Erkek,68,Bursa,3138.64
9128,Duha,Erkek,63,Ankara,4293.64
9447,Doğuhan,Kadın,54,Konya,4833.78
4420,Mülâyim,Erkek,48,Konya,1374.57
9570,Sadittin,Kadın,18,Ankara,1523.85
8772,Boynak,Kadın,44,Bursa,1208.66
1142,Selaheddin,Erkek,56,Konya,3321.26
3732,Lutfi,Kadın,36,Ankara,2169.77
5245,Meşhur,Erkek,44,İzmir,3865.83
3618,Sezen,Erkek,49,İzmir,1880.79
2655,Metinkaya,Kadın,67,Gaziantep,2305.2
7179,Altoğan,Erkek,51,Antalya,4195.81
5632,Cenan,Kadın,31,İzmir,4735.72
2064,Kerman,Erkek,21,İzmir,794.61
8382,Türkmen,Kadın,51,Bursa,567.69
4721,Selvi,Kadın,19,İzmir,776.79
5720,Kifaye,Kadın,67,Ankara,4742.98
7462,Ferzi,Erkek,48,Gaziantep,1794.16
6078,Türcan,Kadın,53,Antalya,502.11
1456,Orgün,Kadın,32,Bursa,1034.22
4239,Arıpınar,Kadın,22,Gaziantep,931.09
7147,Hasgül,Kadın,30,İzmir,681.07
5596,Gülzadiye,Kadın,62,İstanbul,4584.58
5137,Nezize,Erkek,31,İzmir,1720.96
8927,Cihandide,Kadın,56,Adana,3301.25
5526,Emrullah,Kadın,59,İzmir,1280.42
4160,Aşir,Erkek,57,Ankara,1918.98
4052,Eryıldız,Erkek,56,Antalya,3891.55
2888,Örik,Kadın,46,İstanbul,2324.77
4359,Oranlı,Kadın,43,Bursa,1018.64
5439,Kızıl,Erkek,23,Adana,2716.6
5988,Amaç,Kadın,40,Gaziantep,2067.23
8321,Beray,Kadın,29,Bursa,1575.85
4538,İrfan,Kadın,36,Ankara,3820.3
7479,Bilginur,Erkek,22,Adana,1560.32
5015,Ferinaz,Kadın,45,Konya,118.72
2105,Bayman,Kadın,27,Gaziantep,4729.66
2505,Akise,Kadın,54,Konya,3791.93
5565,Gülinaz,Erkek,68,Adana,3302.92
6831,Eyyüp,Erkek,65,Konya,4755.17
8751,Ecemiş,Kadın,60,Gaziantep,3884.5
2146,Banü,Kadın,58,İzmir,4891.62
7127,Aksay,Kadın,35,İstanbul,1591.52
3647,Suphi,Kadın,25,İzmir,371.91
5897,Sejda,Kadın,34,İstanbul,1364.38
5566,Gülzadiye,Erkek,34,Antalya,3119.52
2887,Güneri,Erkek,55,Antalya,4873.42
9489,Kamar,Erkek,53,Adana,4769.93
